txn_id,txn_datetime,txn_date,txn_month,txn_year,txn_hour,day_of_week,user_id,user_city,user_city_tier,user_age,user_gender,user_activity_level,merchant_id,merchant_name,merchant_category,merchant_city,platform_used,preferred_platform,is_preferred_platform,payment_mode,device_type,amount,status,unusual_hour_flag,high_amount_flag,round_amount_flag,velocity_flag,fraud_score,is_fraud,is_weekend,time_of_day,is_festival_month,quarter,amount_bucket,is_success,is_failed,is_cross_city,age_group
TXN00002869,27-06-2023 21:40,27-06-2023,6,2023,21,Tuesday,USR008842,Hyderabad,Tier1,48,Female,Low,MER01583,Sehgal Daily Needs,Grocery,Vadodara,Google Pay,Google Pay,1,UPI ID,Android,1288.8,Success,0,0,0,0,0,0,0,Night,0,2,Large (1K-5K),1,0,1,Senior (46-55)
TXN00002870,06-02-2023 23:11,06-02-2023,2,2023,23,Monday,USR003931,Agra,Tier2,56,Female,Medium,MER01897,Singhal Textile,Clothing & Fashion,Bareilly,PhonePe,PhonePe,1,QR Scan,Web,4999.36,Success,0,0,0,0,0,0,0,Night,0,1,Large (1K-5K),1,0,1,Elder (55+)
TXN00002871,01-09-2023 08:38,01-09-2023,9,2023,8,Friday,USR004198,Ahmedabad,Tier1,27,Female,Power,MER01726,Krish Event,Entertainment,Delhi,Google Pay,Google Pay,1,QR Scan,Android,840.45,Success,0,0,0,0,0,0,0,Morning,1,3,Medium (500-1K),1,0,1,Millennial (26-35)
TXN00002872,22-03-2022 09:30,22-03-2022,3,2022,9,Tuesday,USR009462,Indore,Tier2,18,Male,Medium,MER00825,Barad Properties,Rent,Bangalore,Paytm,Paytm,1,Payment Link,Android,34029.31,Success,0,0,0,0,0,0,0,Morning,0,1,Ultra (10K+),1,0,1,Gen Z (18-25)
TXN00002873,28-04-2022 14:07,28-04-2022,4,2022,14,Thursday,USR008944,Kanpur,Tier2,55,Male,Medium,MER01299,Sanghvi Tuition,Education,Jaipur,PhonePe,PhonePe,1,UPI ID,Android,5929.59,Success,0,0,0,0,0,0,0,Afternoon,0,2,Very Large (5K-10K),1,0,1,Senior (46-55)
TXN00002874,20-06-2022 13:13,20-06-2022,6,2022,13,Monday,USR003699,Jaipur,Tier2,55,Male,Medium,MER01303,Borra School Fees,Education,Patna,Paytm,Paytm,1,UPI ID,Web,7861.51,Success,0,0,0,0,0,0,0,Afternoon,0,2,Very Large (5K-10K),1,0,1,Senior (46-55)
TXN00002875,14-06-2023 10:45,14-06-2023,6,2023,10,Wednesday,USR004650,Aligarh,Tier3,24,Female,Low,MER01170,Ganesan Motor Insurance,Insurance,Ahmedabad,CRED,PhonePe,0,UPI ID,Android,13233.73,Success,0,0,0,0,0,0,0,Morning,0,2,Ultra (10K+),1,0,1,Gen Z (18-25)
TXN00002876,10-05-2023 17:28,10-05-2023,5,2023,17,Wednesday,USR009485,Kanpur,Tier2,50,Other,Power,MER01636,Mishra Sweet Shop,Food & Beverage,Delhi,Amazon Pay,Amazon Pay,1,UPI ID,Android,284.69,Success,0,0,0,0,0,0,0,Evening,0,2,Small (100-500),1,0,1,Senior (46-55)
TXN00002877,20-06-2022 16:19,20-06-2022,6,2022,16,Monday,USR000015,Nashik,Tier2,25,Male,High,MER01380,Bhat Myntra,E-commerce,Patna,Google Pay,Google Pay,1,UPI ID,iOS,700.79,Success,0,0,0,0,0,0,0,Afternoon,0,2,Medium (500-1K),1,0,1,Gen Z (18-25)
TXN00002878,12-12-2022 12:17,12-12-2022,12,2022,12,Monday,USR008947,Jaipur,Tier2,45,Female,High,MER00158,Menon Water Supply,Utilities,Bikaner,PhonePe,PhonePe,1,UPI ID,Android,997.85,Success,0,0,0,0,0,0,0,Afternoon,0,4,Medium (500-1K),1,0,1,Gen X (36-45)
TXN00002879,02-01-2023 16:20,02-01-2023,1,2023,16,Monday,USR008220,Vadodara,Tier2,43,Female,Low,MER00330,Raval Petrol Pump,Fuel,Bangalore,Google Pay,Google Pay,1,QR Scan,Android,1895.4,Success,0,0,0,0,0,0,0,Afternoon,0,1,Large (1K-5K),1,0,1,Gen X (36-45)
TXN00002880,17-05-2022 20:53,17-05-2022,5,2022,20,Tuesday,USR004439,Pune,Tier1,63,Female,Power,MER00446,Rama Dhaba,Food & Beverage,Aligarh,PhonePe,PhonePe,1,QR Scan,Android,261.49,Success,0,0,0,0,0,0,0,Evening,0,2,Small (100-500),1,0,1,Elder (55+)
TXN00002881,01-10-2022 11:24,01-10-2022,10,2022,11,Saturday,USR003303,Visakhapatnam,Tier2,36,Female,Medium,MER00591,Dalal DTH Services,Utilities,Gorakhpur,PhonePe,PhonePe,1,UPI ID,iOS,568.01,Success,0,0,0,0,0,0,1,Morning,1,4,Medium (500-1K),1,0,1,Gen X (36-45)
TXN00002882,12-11-2022 20:24,12-11-2022,11,2022,20,Saturday,USR000384,Mumbai,Tier1,49,Male,High,MER01023,Sachar Insurance Co,Insurance,Rajkot,Google Pay,PhonePe,0,QR Scan,Android,1503.29,Success,0,0,0,0,0,0,1,Evening,1,4,Large (1K-5K),1,0,1,Senior (46-55)
TXN00002883,18-11-2022 12:02,18-11-2022,11,2022,12,Friday,USR002860,Mumbai,Tier1,24,Female,Medium,MER00159,Bora Rapido,Auto & Transport,Hyderabad,Google Pay,Google Pay,1,QR Scan,Android,115.38,Failed,0,0,0,0,0,0,0,Afternoon,1,4,Small (100-500),0,1,1,Gen Z (18-25)
TXN00002884,25-12-2022 21:35,25-12-2022,12,2022,21,Sunday,USR004964,Kolkata,Tier1,44,Male,High,MER01654,Rana Fresh Mart,Grocery,Patna,Google Pay,Google Pay,1,UPI ID,Android,1298.88,Success,0,0,0,0,0,0,1,Night,0,4,Large (1K-5K),1,0,1,Gen X (36-45)
TXN00002885,11-11-2023 12:24,11-11-2023,11,2023,12,Saturday,USR006726,Mumbai,Tier1,22,Male,Low,MER01008,Taneja HP Petrol,Fuel,Visakhapatnam,Paytm,PhonePe,0,QR Scan,Android,3871.6,Success,0,0,0,0,0,0,1,Afternoon,1,4,Large (1K-5K),1,0,1,Gen Z (18-25)
TXN00002886,13-08-2023 11:36,13-08-2023,8,2023,11,Sunday,USR000611,Jaipur,Tier2,19,Female,Medium,MER01606,Majumdar Spa,Salon & Wellness,Pune,PhonePe,Google Pay,0,QR Scan,Android,1247.87,Success,0,0,0,0,0,0,1,Morning,1,3,Large (1K-5K),1,0,1,Gen Z (18-25)
TXN00002887,27-04-2023 09:26,27-04-2023,4,2023,9,Thursday,USR004127,Jodhpur,Tier3,40,Female,Power,MER01256,Warrior Supermart,Grocery,Patna,PhonePe,PhonePe,1,Intent,Web,1508.8,Success,0,0,0,0,0,0,0,Morning,0,2,Large (1K-5K),1,0,1,Gen X (36-45)
TXN00002888,18-12-2023 20:30,18-12-2023,12,2023,20,Monday,USR005548,Nashik,Tier2,20,Male,Medium,MER01399,Handa Fashion Store,Clothing & Fashion,Bareilly,CRED,CRED,1,QR Scan,Android,1429,Success,0,0,0,0,0,0,0,Evening,0,4,Large (1K-5K),1,0,1,Gen Z (18-25)
TXN00002889,19-12-2022 09:09,19-12-2022,12,2022,9,Monday,USR002336,Chennai,Tier1,30,Female,Medium,MER01090,Lal Broadband,Utilities,Jaipur,PhonePe,PhonePe,1,UPI ID,Android,421.92,Success,0,0,0,0,0,0,0,Morning,0,4,Small (100-500),1,0,1,Millennial (26-35)
TXN00002890,20-01-2022 10:52,20-01-2022,1,2022,10,Thursday,USR000835,Madurai,Tier2,34,Male,Low,MER00911,Goswami Flipkart,E-commerce,Patna,CRED,CRED,1,QR Scan,Android,1369.79,Success,0,0,0,0,0,0,0,Morning,0,1,Large (1K-5K),1,0,1,Millennial (26-35)
TXN00002891,22-05-2022 13:58,22-05-2022,5,2022,13,Sunday,USR008485,Ahmedabad,Tier1,42,Female,High,MER01567,Minhas Metro Card,Auto & Transport,Lucknow,Google Pay,Google Pay,1,UPI ID,Android,154.11,Failed,0,0,0,0,0,0,1,Afternoon,0,2,Small (100-500),0,1,1,Gen X (36-45)
TXN00002892,26-06-2022 19:53,26-06-2022,6,2022,19,Sunday,USR007484,Jaipur,Tier2,34,Female,Power,MER01100,Bhargava Multiplex,Entertainment,Chennai,Paytm,Paytm,1,UPI ID,Android,296.85,Success,0,0,0,0,0,0,1,Evening,0,2,Small (100-500),1,0,1,Millennial (26-35)
TXN00002893,04-10-2022 18:00,04-10-2022,10,2022,18,Tuesday,USR003854,Nagpur,Tier2,56,Male,Medium,MER00426,Choudhry Boutique,Clothing & Fashion,Chennai,Google Pay,Google Pay,1,QR Scan,Android,1550.04,Success,0,0,0,0,0,0,0,Evening,1,4,Large (1K-5K),1,0,1,Elder (55+)
TXN00002894,02-08-2022 00:29,02-08-2022,8,2022,0,Tuesday,USR001036,Agra,Tier2,41,Male,Medium,MER00288,Dyal Family Transfer,P2P Transfer,Kanpur,CRED,CRED,1,Intent,Android,3258.09,Success,0,0,0,0,0,0,0,Late Night,1,3,Large (1K-5K),1,0,1,Gen X (36-45)
TXN00002895,06-07-2022 15:22,06-07-2022,7,2022,15,Wednesday,USR003555,Pune,Tier1,24,Female,Medium,MER01680,Chakrabarti Tuition,Education,Hyderabad,PhonePe,WhatsApp Pay,0,Payment Link,Android,5839.07,Failed,0,0,0,0,0,0,0,Afternoon,0,3,Very Large (5K-10K),0,1,1,Gen Z (18-25)
TXN00002896,29-12-2022 20:30,29-12-2022,12,2022,20,Thursday,USR004193,Surat,Tier2,34,Female,Power,MER00164,Raju College,Education,Vadodara,Google Pay,PhonePe,0,UPI ID,iOS,3850.7,Success,0,0,0,0,0,0,0,Evening,0,4,Large (1K-5K),1,0,1,Millennial (26-35)
TXN00002897,31-03-2022 19:52,31-03-2022,3,2022,19,Thursday,USR009473,Chennai,Tier1,50,Female,Medium,MER00305,Kumar Juice Corner,Food & Beverage,Kolkata,Google Pay,Google Pay,1,UPI ID,iOS,87.75,Success,0,0,0,0,0,0,0,Evening,0,1,Micro (<100),1,0,1,Senior (46-55)
TXN00002898,20-03-2022 11:22,20-03-2022,3,2022,11,Sunday,USR005138,Ghaziabad,Tier3,21,Male,High,MER00351,Pal Petrol Pump,Fuel,Ahmedabad,PhonePe,PhonePe,1,UPI ID,Android,1122.7,Success,0,0,0,0,0,0,1,Morning,0,1,Large (1K-5K),1,0,1,Gen Z (18-25)
TXN00002899,10-03-2023 22:09,10-03-2023,3,2023,22,Friday,USR006142,Ranchi,Tier2,30,Female,High,MER00877,Jayaraman Hospital,Healthcare,Agra,PhonePe,PhonePe,1,UPI ID,Android,1016.31,Success,0,0,0,0,0,0,0,Night,0,1,Large (1K-5K),1,0,1,Millennial (26-35)
TXN00002900,22-01-2022 19:26,22-01-2022,1,2022,19,Saturday,USR008224,Varanasi,Tier3,50,Female,Power,MER01244,Wable Mobile Store,Electronics,Pune,Google Pay,Google Pay,1,Payment Link,iOS,16661.93,Success,0,0,0,0,0,0,1,Evening,0,1,Ultra (10K+),1,0,1,Senior (46-55)
TXN00002901,18-12-2023 13:27,18-12-2023,12,2023,13,Monday,USR003947,Indore,Tier2,40,Female,High,MER01085,Shenoy Hospital,Healthcare,Nashik,PhonePe,PhonePe,1,QR Scan,Android,640.15,Success,0,0,0,0,0,0,0,Afternoon,0,4,Medium (500-1K),1,0,1,Gen X (36-45)
TXN00002902,25-11-2022 11:43,25-11-2022,11,2022,11,Friday,USR006945,Indore,Tier2,36,Female,Medium,MER01091,Tandon Hotel,Hotel & Lodging,Allahabad,CRED,CRED,1,QR Scan,Android,4760.2,Success,0,0,0,0,0,0,0,Morning,1,4,Large (1K-5K),1,0,1,Gen X (36-45)
TXN00002903,12-01-2022 11:39,12-01-2022,1,2022,11,Wednesday,USR008169,Noida,Tier3,32,Female,Power,MER01301,Sidhu Gas Agency,Utilities,Gorakhpur,Google Pay,PhonePe,0,UPI ID,Android,1428.14,Success,0,0,0,0,0,0,0,Morning,0,1,Large (1K-5K),1,0,1,Millennial (26-35)
TXN00002904,11-02-2022 08:47,11-02-2022,2,2022,8,Friday,USR003882,Jaipur,Tier2,43,Male,Medium,MER00143,Oak Travel Agency,Travel,Chennai,Amazon Pay,Amazon Pay,1,QR Scan,iOS,3080.07,Success,0,0,0,0,0,0,0,Morning,0,1,Large (1K-5K),1,0,1,Gen X (36-45)
TXN00002905,07-12-2023 08:52,07-12-2023,12,2023,8,Thursday,USR008331,Indore,Tier2,43,Female,Low,MER00861,Zachariah Sweet Shop,Food & Beverage,Delhi,Google Pay,Google Pay,1,QR Scan,Android,436.93,Success,0,0,0,0,0,0,0,Morning,0,4,Small (100-500),1,0,1,Gen X (36-45)
TXN00002906,17-05-2023 14:48,17-05-2023,5,2023,14,Wednesday,USR006203,Lucknow,Tier2,53,Male,High,MER01066,Sekhon Rapido,Auto & Transport,Rajkot,PhonePe,PhonePe,1,QR Scan,Android,121.08,Failed,0,0,0,0,0,0,0,Afternoon,0,2,Small (100-500),0,1,1,Senior (46-55)
TXN00002907,26-05-2022 12:32,26-05-2022,5,2022,12,Thursday,USR008859,Ahmedabad,Tier1,37,Male,Power,MER00374,Kala Broadband,Utilities,Moradabad,WhatsApp Pay,PhonePe,0,QR Scan,Android,849.77,Success,0,0,0,0,0,0,0,Afternoon,0,2,Medium (500-1K),1,0,1,Gen X (36-45)
TXN00002908,24-08-2023 23:18,24-08-2023,8,2023,23,Thursday,USR009359,Nashik,Tier2,48,Female,Medium,MER00413,Ben Meesho,E-commerce,Guwahati,PhonePe,PhonePe,1,UPI ID,Android,2144.63,Success,0,0,0,0,0,0,0,Night,1,3,Large (1K-5K),1,0,1,Senior (46-55)
TXN00002909,29-11-2022 06:12,29-11-2022,11,2022,6,Tuesday,USR005743,Bikaner,Tier3,47,Male,High,MER00616,Chauhan LIC,Insurance,Bhopal,Google Pay,Google Pay,1,Payment Link,Android,4903.72,Success,0,0,0,0,0,0,0,Morning,1,4,Large (1K-5K),1,0,1,Senior (46-55)
TXN00002910,24-11-2022 10:37,24-11-2022,11,2022,10,Thursday,USR007547,Visakhapatnam,Tier2,45,Male,High,MER00186,Mand Tiffin Center,Food & Beverage,Ranchi,Google Pay,Google Pay,1,QR Scan,Android,339.09,Success,0,0,0,0,0,0,0,Morning,1,4,Small (100-500),1,0,1,Gen X (36-45)
TXN00002911,13-01-2022 14:51,13-01-2022,1,2022,14,Thursday,USR006722,Patna,Tier2,21,Male,Medium,MER00484,Chada Broadband,Utilities,Lucknow,PhonePe,PhonePe,1,Payment Link,Android,782.24,Success,0,0,0,0,0,0,0,Afternoon,0,1,Medium (500-1K),1,0,1,Gen Z (18-25)
TXN00002912,08-02-2022 21:12,08-02-2022,2,2022,21,Tuesday,USR003909,Bhopal,Tier2,37,Male,High,MER00240,Bir Friend Transfer,P2P Transfer,Chennai,Google Pay,Google Pay,1,UPI ID,Android,2863.58,Success,0,0,0,0,0,0,0,Night,0,1,Large (1K-5K),1,0,1,Gen X (36-45)
TXN00002913,03-05-2022 20:32,03-05-2022,5,2022,20,Tuesday,USR006639,Delhi,Tier1,21,Male,Power,MER00761,Sundaram College,Education,Pune,Paytm,Paytm,1,UPI ID,Android,3295.83,Success,0,0,0,0,0,0,0,Evening,0,2,Large (1K-5K),1,0,1,Gen Z (18-25)
TXN00002914,06-07-2023 21:11,06-07-2023,7,2023,21,Thursday,USR002820,Lucknow,Tier2,29,Female,Medium,MER01695,Gour Cafe,Food & Beverage,Kolkata,Paytm,Paytm,1,QR Scan,Android,284.41,Success,0,0,0,0,0,0,0,Night,0,3,Small (100-500),1,0,1,Millennial (26-35)
TXN00002915,23-11-2023 09:26,23-11-2023,11,2023,9,Thursday,USR001441,Hyderabad,Tier1,60,Female,High,MER00395,Soni Friend Transfer,P2P Transfer,Delhi,CRED,CRED,1,UPI ID,Android,1897.33,Success,0,0,0,0,0,0,0,Morning,1,4,Large (1K-5K),1,0,1,Elder (55+)
TXN00002916,17-10-2023 08:01,17-10-2023,10,2023,8,Tuesday,USR008319,Faridabad,Tier3,49,Male,Power,MER00106,Mander Nykaa,E-commerce,Ahmedabad,PhonePe,Paytm,0,UPI ID,iOS,1468.64,Success,0,0,0,0,0,0,0,Morning,1,4,Large (1K-5K),1,0,1,Senior (46-55)
TXN00002917,30-03-2022 12:32,30-03-2022,3,2022,12,Wednesday,USR005842,Kolkata,Tier1,24,Female,Medium,MER01932,Ben Zerodha,Investment,Moradabad,PhonePe,Paytm,0,Payment Link,Android,15889.46,Success,0,0,0,0,0,0,0,Afternoon,0,1,Ultra (10K+),1,0,1,Gen Z (18-25)
TXN00002918,13-07-2023 19:53,13-07-2023,7,2023,19,Thursday,USR005010,Ranchi,Tier2,32,Male,High,MER01079,Gupta Pharmacy,Healthcare,Kanpur,PhonePe,Google Pay,0,Intent,Web,1016.01,Failed,0,0,0,0,0,0,0,Evening,0,3,Large (1K-5K),0,1,1,Millennial (26-35)
TXN00002919,29-05-2022 19:41,29-05-2022,5,2022,19,Sunday,USR008770,Bangalore,Tier1,24,Female,Low,MER00241,Sidhu Personal Transfer,P2P Transfer,Varanasi,PhonePe,PhonePe,1,QR Scan,Android,2493.71,Success,0,0,0,0,0,0,1,Evening,0,2,Large (1K-5K),1,0,1,Gen Z (18-25)
TXN00002920,02-11-2022 07:50,02-11-2022,11,2022,7,Wednesday,USR000437,Amritsar,Tier3,21,Male,High,MER00801,Ratti LIC,Insurance,Visakhapatnam,Google Pay,Google Pay,1,QR Scan,Android,11128.53,Success,0,0,0,0,0,0,0,Morning,1,4,Ultra (10K+),1,0,1,Gen Z (18-25)
TXN00002921,12-01-2022 01:14,12-01-2022,1,2022,1,Wednesday,USR008626,Chennai,Tier1,38,Male,Low,MER00137,Andra Diagnostic Lab,Healthcare,Ahmedabad,PhonePe,Google Pay,0,UPI ID,Web,496.68,Success,1,0,0,0,1,0,0,Late Night,0,1,Small (100-500),1,0,1,Gen X (36-45)
TXN00002922,05-07-2023 09:09,05-07-2023,7,2023,9,Wednesday,USR002775,Pune,Tier1,36,Male,Medium,MER00701,Khanna Apartments,Rent,Indore,WhatsApp Pay,PhonePe,0,UPI ID,iOS,11546.52,Success,0,0,0,0,0,0,0,Morning,0,3,Ultra (10K+),1,0,1,Gen X (36-45)
TXN00002923,26-03-2023 11:32,26-03-2023,3,2023,11,Sunday,USR005058,Hyderabad,Tier1,27,Female,High,MER00052,Warrior Snapdeal,E-commerce,Chennai,Google Pay,Google Pay,1,QR Scan,Android,770.22,Failed,0,0,0,0,0,0,1,Morning,0,1,Medium (500-1K),0,1,1,Millennial (26-35)
TXN00002924,10-09-2023 08:11,10-09-2023,9,2023,8,Sunday,USR000805,Varanasi,Tier3,31,Female,Low,MER00470,Sama Pharmacy,Healthcare,Agra,CRED,CRED,1,QR Scan,Android,1462.66,Success,0,0,0,0,0,0,1,Morning,1,3,Large (1K-5K),1,0,1,Millennial (26-35)
TXN00002925,16-12-2023 05:30,16-12-2023,12,2023,5,Saturday,USR001006,Varanasi,Tier3,40,Female,Medium,MER01487,Yohannan Broadband,Utilities,Surat,PhonePe,PhonePe,1,UPI ID,Android,798.94,Success,0,0,0,0,0,0,1,Late Night,0,4,Medium (500-1K),1,0,1,Gen X (36-45)
TXN00002926,21-12-2022 07:37,21-12-2022,12,2022,7,Wednesday,USR005079,Pune,Tier1,34,Male,Medium,MER00192,Vig Amazon,E-commerce,Noida,Google Pay,PhonePe,0,Intent,Android,1980.13,Success,0,0,0,0,0,0,0,Morning,0,4,Large (1K-5K),1,0,1,Millennial (26-35)
TXN00002927,19-12-2023 20:31,19-12-2023,12,2023,20,Tuesday,USR009107,Bhopal,Tier2,24,Male,Medium,MER00446,Rama Dhaba,Food & Beverage,Aligarh,PhonePe,PhonePe,1,Intent,iOS,199.98,Failed,0,0,0,0,0,0,0,Evening,0,4,Small (100-500),0,1,1,Gen Z (18-25)
TXN00002928,26-01-2023 22:51,26-01-2023,1,2023,22,Thursday,USR003300,Indore,Tier2,46,Male,Medium,MER01661,Johal Sweet Shop,Food & Beverage,Hyderabad,Paytm,Paytm,1,QR Scan,iOS,295.89,Success,0,0,0,0,0,0,0,Night,0,1,Small (100-500),1,0,1,Senior (46-55)
TXN00002929,25-06-2023 16:32,25-06-2023,6,2023,16,Sunday,USR007624,Chennai,Tier1,41,Male,Low,MER00455,Din Railway Booking,Travel,Delhi,Google Pay,Google Pay,1,Payment Link,Android,2153.16,Success,0,0,0,0,0,0,1,Afternoon,0,2,Large (1K-5K),1,0,1,Gen X (36-45)
TXN00002930,24-08-2022 17:07,24-08-2022,8,2022,17,Wednesday,USR007211,Chennai,Tier1,33,Female,High,MER01297,Agarwal Garments,Clothing & Fashion,Kanpur,PhonePe,PhonePe,1,QR Scan,iOS,1049.47,Success,0,0,0,0,0,0,0,Evening,1,3,Large (1K-5K),1,0,1,Millennial (26-35)
TXN00002931,03-09-2022 17:46,03-09-2022,9,2022,17,Saturday,USR006832,Indore,Tier2,22,Female,High,MER00911,Goswami Flipkart,E-commerce,Patna,Paytm,Paytm,1,UPI ID,iOS,4260.13,Success,0,0,0,0,0,0,1,Evening,1,3,Large (1K-5K),1,0,1,Gen Z (18-25)
TXN00002932,02-08-2022 14:51,02-08-2022,8,2022,14,Tuesday,USR001650,Kolkata,Tier1,42,Female,Medium,MER00255,Palla Diagnostic Lab,Healthcare,Kolkata,Amazon Pay,Amazon Pay,1,Payment Link,Android,1281.07,Success,0,0,0,0,0,0,0,Afternoon,1,3,Large (1K-5K),1,0,0,Gen X (36-45)
TXN00002933,21-11-2023 20:44,21-11-2023,11,2023,20,Tuesday,USR000548,Pune,Tier1,40,Male,Medium,MER00540,Nadkarni Fresh Mart,Grocery,Gorakhpur,Paytm,Paytm,1,Payment Link,Android,1028.41,Success,0,0,0,0,0,0,0,Evening,1,4,Large (1K-5K),1,0,1,Gen X (36-45)
TXN00002934,25-06-2023 10:50,25-06-2023,6,2023,10,Sunday,USR005074,Visakhapatnam,Tier2,21,Female,Power,MER01729,Kanda HP Petrol,Fuel,Varanasi,Google Pay,Google Pay,1,Intent,iOS,1290.42,Success,0,0,0,0,0,0,1,Morning,0,2,Large (1K-5K),1,0,1,Gen Z (18-25)
TXN00002935,23-01-2023 21:22,23-01-2023,1,2023,21,Monday,USR006099,Surat,Tier2,25,Other,High,MER00218,Sem Sweet Shop,Food & Beverage,Tiruchirappalli,Paytm,Paytm,1,UPI ID,Android,670.94,Success,0,0,0,0,0,0,0,Night,0,1,Medium (500-1K),1,0,1,Gen Z (18-25)
TXN00002936,16-12-2022 12:16,16-12-2022,12,2022,12,Friday,USR004068,Lucknow,Tier2,62,Male,Low,MER00532,Iyer Railway Booking,Travel,Nagpur,PhonePe,PhonePe,1,Intent,Android,2605.21,Success,0,0,0,0,0,0,0,Afternoon,0,4,Large (1K-5K),1,0,1,Elder (55+)
TXN00002937,13-12-2023 12:22,13-12-2023,12,2023,12,Wednesday,USR006638,Delhi,Tier1,37,Male,Power,MER00290,Mahal Sweet Shop,Food & Beverage,Rajkot,Google Pay,Google Pay,1,UPI ID,Android,214.92,Success,0,0,0,0,0,0,0,Afternoon,0,4,Small (100-500),1,0,1,Gen X (36-45)
TXN00002938,17-06-2022 15:45,17-06-2022,6,2022,15,Friday,USR001194,Vadodara,Tier2,38,Male,Medium,MER01649,Ranganathan Clinic,Healthcare,Mumbai,PhonePe,PhonePe,1,Intent,Android,596.69,Success,0,0,0,0,0,0,0,Afternoon,0,2,Medium (500-1K),1,0,1,Gen X (36-45)
TXN00002939,02-07-2023 13:48,02-07-2023,7,2023,13,Sunday,USR003164,Bhopal,Tier2,34,Female,High,MER01588,Handa Guest House,Hotel & Lodging,Pune,Paytm,Paytm,1,QR Scan,Android,2517.55,Success,0,0,0,0,0,0,1,Afternoon,0,3,Large (1K-5K),1,0,1,Millennial (26-35)
TXN00002940,23-12-2022 06:39,23-12-2022,12,2022,6,Friday,USR009777,Bareilly,Tier3,35,Female,High,MER01174,Mital College,Education,Ghaziabad,Google Pay,Google Pay,1,QR Scan,Android,2449.94,Success,0,0,0,0,0,0,0,Morning,0,4,Large (1K-5K),1,0,1,Millennial (26-35)
TXN00002941,15-09-2022 17:05,15-09-2022,9,2022,17,Thursday,USR009039,Amritsar,Tier3,43,Male,Power,MER00024,Choudhry Uber,Auto & Transport,Jaipur,Google Pay,Google Pay,1,QR Scan,Web,108.59,Failed,0,0,0,0,0,0,0,Evening,1,3,Small (100-500),0,1,1,Gen X (36-45)
TXN00002942,24-07-2023 21:41,24-07-2023,7,2023,21,Monday,USR007047,Aligarh,Tier3,43,Female,Low,MER00354,Sagar Service Apartment,Hotel & Lodging,Kolkata,Paytm,Paytm,1,QR Scan,Android,1782.9,Success,0,0,0,0,0,0,0,Night,0,3,Large (1K-5K),1,0,1,Gen X (36-45)
TXN00002943,15-03-2023 18:30,15-03-2023,3,2023,18,Wednesday,USR003939,Kanpur,Tier2,24,Male,Medium,MER00426,Choudhry Boutique,Clothing & Fashion,Chennai,PhonePe,Google Pay,0,UPI ID,Android,911.99,Success,0,0,0,0,0,0,0,Evening,0,1,Medium (500-1K),1,0,1,Gen Z (18-25)
TXN00002944,01-12-2023 22:12,01-12-2023,12,2023,22,Friday,USR008776,Nashik,Tier2,23,Male,Low,MER00367,Thaman Rapido,Auto & Transport,Mysore,PhonePe,PhonePe,1,Intent,Android,256.7,Success,0,0,0,0,0,0,0,Night,0,4,Small (100-500),1,0,1,Gen Z (18-25)
TXN00002945,18-09-2022 09:46,18-09-2022,9,2022,9,Sunday,USR007546,Delhi,Tier1,20,Male,Low,MER01972,Jaggi Stock Broker,Investment,Mumbai,Google Pay,Google Pay,1,UPI ID,Android,15512.9,Success,0,0,0,0,0,0,1,Morning,1,3,Ultra (10K+),1,0,1,Gen Z (18-25)
TXN00002946,19-05-2022 08:04,19-05-2022,5,2022,8,Thursday,USR009995,Meerut,Tier3,23,Female,High,MER00211,Mangal Restaurant,Food & Beverage,Kanpur,Google Pay,Google Pay,1,QR Scan,Android,220.78,Failed,0,0,0,0,0,0,0,Morning,0,2,Small (100-500),0,1,1,Gen Z (18-25)
TXN00002947,02-04-2022 07:01,02-04-2022,4,2022,7,Saturday,USR005577,Jaipur,Tier2,39,Other,High,MER01654,Rana Fresh Mart,Grocery,Patna,PhonePe,WhatsApp Pay,0,UPI ID,Android,1714.14,Success,0,0,0,0,0,0,1,Morning,0,2,Large (1K-5K),1,0,1,Gen X (36-45)
TXN00002948,01-06-2022 01:49,01-06-2022,6,2022,1,Wednesday,USR005160,Gorakhpur,Tier3,26,Male,Medium,MER01810,Dixit Sweet Shop,Food & Beverage,Coimbatore,CRED,CRED,1,QR Scan,Android,543.74,Success,1,0,0,0,1,0,0,Late Night,0,2,Medium (500-1K),1,0,1,Millennial (26-35)
TXN00002949,30-10-2022 14:59,30-10-2022,10,2022,14,Sunday,USR005550,Pune,Tier1,23,Female,High,MER01621,Kata Appliances,Electronics,Kolkata,Google Pay,Google Pay,1,QR Scan,Android,6754.21,Success,0,0,0,0,0,0,1,Afternoon,1,4,Very Large (5K-10K),1,0,1,Gen Z (18-25)
TXN00002950,15-02-2022 22:44,15-02-2022,2,2022,22,Tuesday,USR003019,Bhopal,Tier2,21,Male,Medium,MER01655,Sahota Travel Agency,Travel,Mumbai,Paytm,Paytm,1,UPI ID,Android,2054.63,Pending,0,0,0,0,0,0,0,Night,0,1,Large (1K-5K),0,0,1,Gen Z (18-25)
TXN00002951,18-08-2023 09:11,18-08-2023,8,2023,9,Friday,USR000571,Ahmedabad,Tier1,35,Male,Medium,MER00617,Devan Friend Transfer,P2P Transfer,Surat,Google Pay,Google Pay,1,Payment Link,Android,1488.3,Success,0,0,0,0,0,0,0,Morning,1,3,Large (1K-5K),1,0,1,Millennial (26-35)
